1 1 0
504 254
       -0.198138         0.150000         0.059877
       -0.199181         0.150000         0.059781
       -0.200221         0.150000         0.059658
       -0.201257         0.150000         0.059508
       -0.202289         0.150000         0.059330
       -0.203316         0.150000         0.059126
       -0.204338         0.150000         0.058895
       -0.205353         0.150000         0.058637
       -0.206361         0.150000         0.058353
       -0.207361         0.150000         0.058042
       -0.208352         0.150000         0.057706
       -0.209335         0.150000         0.057343
       -0.210307         0.150000         0.056955
       -0.211269         0.150000         0.056542
       -0.212220         0.150000         0.056103
       -0.213160         0.150000         0.055640
       -0.214086         0.150000         0.055153
       -0.215000         0.150000         0.054641
       -0.215900         0.150000         0.054106
       -0.216786         0.150000         0.053547
       -0.217656         0.150000         0.052965
       -0.218511         0.150000         0.052361
       -0.219350         0.150000         0.051734
       -0.220173         0.150000         0.051086
       -0.220978         0.150000         0.050416
       -0.221765         0.150000         0.049726
       -0.222534         0.150000         0.049015
       -0.223284         0.150000         0.048284
       -0.224015         0.150000         0.047534
       -0.224726         0.150000         0.046765
       -0.225416         0.150000         0.045978
       -0.226086         0.150000         0.045173
       -0.226734         0.150000         0.044350
       -0.227361         0.150000         0.043511
       -0.227965         0.150000         0.042656
       -0.228547         0.150000         0.041786
       -0.229106         0.150000         0.040900
       -0.229641         0.150000         0.040000
       -0.230153         0.150000         0.039086
       -0.230640         0.150000         0.038160
       -0.231103         0.150000         0.037220
       -0.231542         0.150000         0.036269
       -0.231955         0.150000         0.035307
       -0.232343         0.150000         0.034335
       -0.232706         0.150000         0.033352
       -0.233042         0.150000         0.032361
       -0.233353         0.150000         0.031361
       -0.233637         0.150000         0.030353
       -0.233895         0.150000         0.029338
       -0.234126         0.150000         0.028316
       -0.234330         0.150000         0.027289
       -0.234508         0.150000         0.026257
       -0.234658         0.150000         0.025221
       -0.234781         0.150000         0.024181
       -0.234877         0.150000         0.023138
       -0.234945         0.150000         0.022093
       -0.234986         0.150000         0.021047
       -0.235000         0.150000         0.020000
       -0.235000         0.150000         0.020000
       -0.235000         0.150000        -0.020000
       -0.235000         0.150000        -0.020000
       -0.234986         0.150000        -0.021047
       -0.234945         0.150000        -0.022093
       -0.234877         0.150000        -0.023138
       -0.234781         0.150000        -0.024181
       -0.234658         0.150000        -0.025221
       -0.234508         0.150000        -0.026257
       -0.234330         0.150000        -0.027289
       -0.234126         0.150000        -0.028316
       -0.233895         0.150000        -0.029338
       -0.233637         0.150000        -0.030353
       -0.233353         0.150000        -0.031361
       -0.233042         0.150000        -0.032361
       -0.232706         0.150000        -0.033352
       -0.232343         0.150000        -0.034335
       -0.231955         0.150000        -0.035307
       -0.231542         0.150000        -0.036269
       -0.231103         0.150000        -0.037220
       -0.230640         0.150000        -0.038160
       -0.230153         0.150000        -0.039086
       -0.229641         0.150000        -0.040000
       -0.229106         0.150000        -0.040900
       -0.228547         0.150000        -0.041786
       -0.227965         0.150000        -0.042656
       -0.227361         0.150000        -0.043511
       -0.226734         0.150000        -0.044350
       -0.226086         0.150000        -0.045173
       -0.225416         0.150000        -0.045978
       -0.224726         0.150000        -0.046765
       -0.224015         0.150000        -0.047534
       -0.223284         0.150000        -0.048284
       -0.222534         0.150000        -0.049015
       -0.221765         0.150000        -0.049726
       -0.220978         0.150000        -0.050416
       -0.220173         0.150000        -0.051086
       -0.219350         0.150000        -0.051734
       -0.218511         0.150000        -0.052361
       -0.217656         0.150000        -0.052965
       -0.216786         0.150000        -0.053547
       -0.215900         0.150000        -0.054106
       -0.215000         0.150000        -0.054641
       -0.214086         0.150000        -0.055153
       -0.213160         0.150000        -0.055640
       -0.212220         0.150000        -0.056103
       -0.211269         0.150000        -0.056542
       -0.210307         0.150000        -0.056955
       -0.209335         0.150000        -0.057343
       -0.208352         0.150000        -0.057706
       -0.207361         0.150000        -0.058042
       -0.206361         0.150000        -0.058353
       -0.205353         0.150000        -0.058637
       -0.204338         0.150000        -0.058895
       -0.203316         0.150000        -0.059126
       -0.202289         0.150000        -0.059330
       -0.201257         0.150000        -0.059508
       -0.200221         0.150000        -0.059658
       -0.199181         0.150000        -0.059781
       -0.198138         0.150000        -0.059877
       -0.197093         0.150000        -0.059945
       -0.196047         0.150000        -0.059986
       -0.195000         0.150000        -0.060000
       -0.195000         0.150000        -0.060000
        0.195000         0.150000        -0.060000
        0.195000         0.150000        -0.060000
        0.196047         0.150000        -0.059986
        0.197093         0.150000        -0.059945
        0.198138         0.150000        -0.059877
        0.199181         0.150000        -0.059781
        0.200221         0.150000        -0.059658
        0.201257         0.150000        -0.059508
        0.202289         0.150000        -0.059330
        0.203316         0.150000        -0.059126
        0.204338         0.150000        -0.058895
        0.205353         0.150000        -0.058637
        0.206361         0.150000        -0.058353
        0.207361         0.150000        -0.058042
        0.208352         0.150000        -0.057706
        0.209335         0.150000        -0.057343
        0.210307         0.150000        -0.056955
        0.211269         0.150000        -0.056542
        0.212220         0.150000        -0.056103
        0.213160         0.150000        -0.055640
        0.214086         0.150000        -0.055153
        0.215000         0.150000        -0.054641
        0.215900         0.150000        -0.054106
        0.216786         0.150000        -0.053547
        0.217656         0.150000        -0.052965
        0.218511         0.150000        -0.052361
        0.219350         0.150000        -0.051734
        0.220173         0.150000        -0.051086
        0.220978         0.150000        -0.050416
        0.221765         0.150000        -0.049726
        0.222534         0.150000        -0.049015
        0.223284         0.150000        -0.048284
        0.224015         0.150000        -0.047534
        0.224726         0.150000        -0.046765
        0.225416         0.150000        -0.045978
        0.226086         0.150000        -0.045173
        0.226734         0.150000        -0.044350
        0.227361         0.150000        -0.043511
        0.227965         0.150000        -0.042656
        0.228547         0.150000        -0.041786
        0.229106         0.150000        -0.040900
        0.229641         0.150000        -0.040000
        0.230153         0.150000        -0.039086
        0.230640         0.150000        -0.038160
        0.231103         0.150000        -0.037220
        0.231542         0.150000        -0.036269
        0.231955         0.150000        -0.035307
        0.232343         0.150000        -0.034335
        0.232706         0.150000        -0.033352
        0.233042         0.150000        -0.032361
        0.233353         0.150000        -0.031361
        0.233637         0.150000        -0.030353
        0.233895         0.150000        -0.029338
        0.234126         0.150000        -0.028316
        0.234330         0.150000        -0.027289
        0.234508         0.150000        -0.026257
        0.234658         0.150000        -0.025221
        0.234781         0.150000        -0.024181
        0.234877         0.150000        -0.023138
        0.234945         0.150000        -0.022093
        0.234986         0.150000        -0.021047
        0.235000         0.150000        -0.020000
        0.235000         0.150000        -0.020000
        0.235000        -0.150000         0.020000
        0.235000        -0.150000         0.020000
        0.234986        -0.150000         0.021047
        0.234945        -0.150000         0.022093
        0.234877        -0.150000         0.023138
        0.234781        -0.150000         0.024181
        0.234658        -0.150000         0.025221
        0.234508        -0.150000         0.026257
        0.234330        -0.150000         0.027289
        0.234126        -0.150000         0.028316
        0.233895        -0.150000         0.029338
        0.233637        -0.150000         0.030353
        0.233353        -0.150000         0.031361
        0.233042        -0.150000         0.032361
        0.232706        -0.150000         0.033352
        0.232343        -0.150000         0.034335
        0.231955        -0.150000         0.035307
        0.231542        -0.150000         0.036269
        0.231103        -0.150000         0.037220
        0.230640        -0.150000         0.038160
        0.230153        -0.150000         0.039086
        0.229641        -0.150000         0.040000
        0.229106        -0.150000         0.040900
        0.228547        -0.150000         0.041786
        0.227965        -0.150000         0.042656
        0.227361        -0.150000         0.043511
        0.226734        -0.150000         0.044350
        0.226086        -0.150000         0.045173
        0.225416        -0.150000         0.045978
        0.224726        -0.150000         0.046765
        0.224015        -0.150000         0.047534
        0.223284        -0.150000         0.048284
        0.222534        -0.150000         0.049015
        0.221765        -0.150000         0.049726
        0.220978        -0.150000         0.050416
        0.220173        -0.150000         0.051086
        0.219350        -0.150000         0.051734
        0.218511        -0.150000         0.052361
        0.217656        -0.150000         0.052965
        0.216786        -0.150000         0.053547
        0.215900        -0.150000         0.054106
        0.215000        -0.150000         0.054641
        0.214086        -0.150000         0.055153
        0.213160        -0.150000         0.055640
        0.212220        -0.150000         0.056103
        0.211269        -0.150000         0.056542
        0.210307        -0.150000         0.056955
        0.209335        -0.150000         0.057343
        0.208352        -0.150000         0.057706
        0.207361        -0.150000         0.058042
        0.206361        -0.150000         0.058353
        0.205353        -0.150000         0.058637
        0.204338        -0.150000         0.058895
        0.203316        -0.150000         0.059126
        0.202289        -0.150000         0.059330
        0.201257        -0.150000         0.059508
        0.200221        -0.150000         0.059658
        0.199181        -0.150000         0.059781
        0.198138        -0.150000         0.059877
        0.197093        -0.150000         0.059945
        0.196047        -0.150000         0.059986
        0.195000        -0.150000         0.060000
        0.195000        -0.150000         0.060000
       -0.195000        -0.150000         0.060000
       -0.195000        -0.150000         0.060000
       -0.196047        -0.150000         0.059986
       -0.197093        -0.150000         0.059945
       -0.198138        -0.150000         0.059877
       -0.199181        -0.150000         0.059781
       -0.200221        -0.150000         0.059658
       -0.201257        -0.150000         0.059508
       -0.202289        -0.150000         0.059330
       -0.203316        -0.150000         0.059126
       -0.204338        -0.150000         0.058895
       -0.205353        -0.150000         0.058637
       -0.206361        -0.150000         0.058353
       -0.207361        -0.150000         0.058042
       -0.208352        -0.150000         0.057706
       -0.209335        -0.150000         0.057343
       -0.210307        -0.150000         0.056955
       -0.211269        -0.150000         0.056542
       -0.212220        -0.150000         0.056103
       -0.213160        -0.150000         0.055640
       -0.214086        -0.150000         0.055153
       -0.215000        -0.150000         0.054641
       -0.215900        -0.150000         0.054106
       -0.216786        -0.150000         0.053547
       -0.217656        -0.150000         0.052965
       -0.218511        -0.150000         0.052361
       -0.219350        -0.150000         0.051734
       -0.220173        -0.150000         0.051086
       -0.220978        -0.150000         0.050416
       -0.221765        -0.150000         0.049726
       -0.222534        -0.150000         0.049015
       -0.223284        -0.150000         0.048284
       -0.224015        -0.150000         0.047534
       -0.224726        -0.150000         0.046765
       -0.225416        -0.150000         0.045978
       -0.226086        -0.150000         0.045173
       -0.226734        -0.150000         0.044350
       -0.227361        -0.150000         0.043511
       -0.227965        -0.150000         0.042656
       -0.228547        -0.150000         0.041786
       -0.229106        -0.150000         0.040900
       -0.229641        -0.150000         0.040000
       -0.230153        -0.150000         0.039086
       -0.230640        -0.150000         0.038160
       -0.231103        -0.150000         0.037220
       -0.231542        -0.150000         0.036269
       -0.231955        -0.150000         0.035307
       -0.232343        -0.150000         0.034335
       -0.232706        -0.150000         0.033352
       -0.233042        -0.150000         0.032361
       -0.233353        -0.150000         0.031361
       -0.233637        -0.150000         0.030353
       -0.233895        -0.150000         0.029338
       -0.234126        -0.150000         0.028316
       -0.234330        -0.150000         0.027289
       -0.234508        -0.150000         0.026257
       -0.234658        -0.150000         0.025221
       -0.234781        -0.150000         0.024181
       -0.234877        -0.150000         0.023138
       -0.234945        -0.150000         0.022093
       -0.234986        -0.150000         0.021047
       -0.235000        -0.150000         0.020000
       -0.235000        -0.150000         0.020000
       -0.235000        -0.150000        -0.020000
       -0.235000        -0.150000        -0.020000
       -0.234986        -0.150000        -0.021047
       -0.234945        -0.150000        -0.022093
       -0.234877        -0.150000        -0.023138
       -0.234781        -0.150000        -0.024181
       -0.234658        -0.150000        -0.025221
       -0.234508        -0.150000        -0.026257
       -0.234330        -0.150000        -0.027289
       -0.234126        -0.150000        -0.028316
       -0.233895        -0.150000        -0.029338
       -0.233637        -0.150000        -0.030353
       -0.233353        -0.150000        -0.031361
       -0.233042        -0.150000        -0.032361
       -0.232706        -0.150000        -0.033352
       -0.232343        -0.150000        -0.034335
       -0.231955        -0.150000        -0.035307
       -0.231542        -0.150000        -0.036269
       -0.231103        -0.150000        -0.037220
       -0.230640        -0.150000        -0.038160
       -0.230153        -0.150000        -0.039086
       -0.229641        -0.150000        -0.040000
       -0.229106        -0.150000        -0.040900
       -0.228547        -0.150000        -0.041786
       -0.227965        -0.150000        -0.042656
       -0.227361        -0.150000        -0.043511
       -0.226734        -0.150000        -0.044350
       -0.226086        -0.150000        -0.045173
       -0.225416        -0.150000        -0.045978
       -0.224726        -0.150000        -0.046765
       -0.224015        -0.150000        -0.047534
       -0.223284        -0.150000        -0.048284
       -0.222534        -0.150000        -0.049015
       -0.221765        -0.150000        -0.049726
       -0.220978        -0.150000        -0.050416
       -0.220173        -0.150000        -0.051086
       -0.219350        -0.150000        -0.051734
       -0.218511        -0.150000        -0.052361
       -0.217656        -0.150000        -0.052965
       -0.216786        -0.150000        -0.053547
       -0.215900        -0.150000        -0.054106
       -0.215000        -0.150000        -0.054641
       -0.214086        -0.150000        -0.055153
       -0.213160        -0.150000        -0.055640
       -0.212220        -0.150000        -0.056103
       -0.211269        -0.150000        -0.056542
       -0.210307        -0.150000        -0.056955
       -0.209335        -0.150000        -0.057343
       -0.208352        -0.150000        -0.057706
       -0.207361        -0.150000        -0.058042
       -0.206361        -0.150000        -0.058353
       -0.205353        -0.150000        -0.058637
       -0.204338        -0.150000        -0.058895
       -0.203316        -0.150000        -0.059126
       -0.202289        -0.150000        -0.059330
       -0.201257        -0.150000        -0.059508
       -0.200221        -0.150000        -0.059658
       -0.199181        -0.150000        -0.059781
       -0.198138        -0.150000        -0.059877
       -0.197093        -0.150000        -0.059945
       -0.196047        -0.150000        -0.059986
       -0.195000        -0.150000        -0.060000
       -0.195000        -0.150000        -0.060000
        0.195000        -0.150000        -0.060000
        0.195000        -0.150000        -0.060000
        0.196047        -0.150000        -0.059986
        0.197093        -0.150000        -0.059945
        0.198138        -0.150000        -0.059877
        0.199181        -0.150000        -0.059781
        0.200221        -0.150000        -0.059658
        0.201257        -0.150000        -0.059508
        0.202289        -0.150000        -0.059330
        0.203316        -0.150000        -0.059126
        0.204338        -0.150000        -0.058895
        0.205353        -0.150000        -0.058637
        0.206361        -0.150000        -0.058353
        0.207361        -0.150000        -0.058042
        0.208352        -0.150000        -0.057706
        0.209335        -0.150000        -0.057343
        0.210307        -0.150000        -0.056955
        0.211269        -0.150000        -0.056542
        0.212220        -0.150000        -0.056103
        0.213160        -0.150000        -0.055640
        0.214086        -0.150000        -0.055153
        0.215000        -0.150000        -0.054641
        0.215900        -0.150000        -0.054106
        0.216786        -0.150000        -0.053547
        0.217656        -0.150000        -0.052965
        0.218511        -0.150000        -0.052361
        0.219350        -0.150000        -0.051734
        0.220173        -0.150000        -0.051086
        0.220978        -0.150000        -0.050416
        0.221765        -0.150000        -0.049726
        0.222534        -0.150000        -0.049015
        0.223284        -0.150000        -0.048284
        0.224015        -0.150000        -0.047534
        0.224726        -0.150000        -0.046765
        0.225416        -0.150000        -0.045978
        0.226086        -0.150000        -0.045173
        0.226734        -0.150000        -0.044350
        0.227361        -0.150000        -0.043511
        0.227965        -0.150000        -0.042656
        0.228547        -0.150000        -0.041786
        0.229106        -0.150000        -0.040900
        0.229641        -0.150000        -0.040000
        0.230153        -0.150000        -0.039086
        0.230640        -0.150000        -0.038160
        0.231103        -0.150000        -0.037220
        0.231542        -0.150000        -0.036269
        0.231955        -0.150000        -0.035307
        0.232343        -0.150000        -0.034335
        0.232706        -0.150000        -0.033352
        0.233042        -0.150000        -0.032361
        0.233353        -0.150000        -0.031361
        0.233637        -0.150000        -0.030353
        0.233895        -0.150000        -0.029338
        0.234126        -0.150000        -0.028316
        0.234330        -0.150000        -0.027289
        0.234508        -0.150000        -0.026257
        0.234658        -0.150000        -0.025221
        0.234781        -0.150000        -0.024181
        0.234877        -0.150000        -0.023138
        0.234945        -0.150000        -0.022093
        0.234986        -0.150000        -0.021047
        0.235000        -0.150000        -0.020000
        0.235000        -0.150000        -0.020000
252 251 250 249 248 247 246 245 244 243 242 241 240 239 238 237 236 235 234 233 232 231 230 229 228 227 226 225 224 223 222 221 220 219 218 217 216 215 214 213 212 211 210 209 208 207 206 205 204 203 202 201 200 199 198 197 196 195 194 193 192 191 190 189 188 187 186 185 184 183 182 181 180 179 178 177 176 175 174 173 172 171 170 169 168 167 166 165 164 163 162 161 160 159 158 157 156 155 154 153 152 151 150 149 148 147 146 145 144 143 142 141 140 139 138 137 136 135 134 133 132 131 130 129 128 127 126 125 124 123 122 121 120 119 118 117 116 115 114 113 112 111 110 109 108 107 106 105 104 103 102 101 100 99 98 97 96 95 94 93 92 91 90 89 88 87 86 85 84 83 82 81 80 79 78 77 76 75 74 73 72 71 70 69 68 67 66 65 64 63 62 61 60 59 58 57 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0 
252 252 253 254 255 256 257 258 259 260 261 262 263 264 265 266 267 268 269 270 271 272 273 274 275 276 277 278 279 280 281 282 283 284 285 286 287 288 289 290 291 292 293 294 295 296 297 298 299 300 301 302 303 304 305 306 307 308 309 310 311 312 313 314 315 316 317 318 319 320 321 322 323 324 325 326 327 328 329 330 331 332 333 334 335 336 337 338 339 340 341 342 343 344 345 346 347 348 349 350 351 352 353 354 355 356 357 358 359 360 361 362 363 364 365 366 367 368 369 370 371 372 373 374 375 376 377 378 379 380 381 382 383 384 385 386 387 388 389 390 391 392 393 394 395 396 397 398 399 400 401 402 403 404 405 406 407 408 409 410 411 412 413 414 415 416 417 418 419 420 421 422 423 424 425 426 427 428 429 430 431 432 433 434 435 436 437 438 439 440 441 442 443 444 445 446 447 448 449 450 451 452 453 454 455 456 457 458 459 460 461 462 463 464 465 466 467 468 469 470 471 472 473 474 475 476 477 478 479 480 481 482 483 484 485 486 487 488 489 490 491 492 493 494 495 496 497 498 499 500 501 502 503 
4 0 1 253 252
4 1 2 254 253
4 2 3 255 254
4 3 4 256 255
4 4 5 257 256
4 5 6 258 257
4 6 7 259 258
4 7 8 260 259
4 8 9 261 260
4 9 10 262 261
4 10 11 263 262
4 11 12 264 263
4 12 13 265 264
4 13 14 266 265
4 14 15 267 266
4 15 16 268 267
4 16 17 269 268
4 17 18 270 269
4 18 19 271 270
4 19 20 272 271
4 20 21 273 272
4 21 22 274 273
4 22 23 275 274
4 23 24 276 275
4 24 25 277 276
4 25 26 278 277
4 26 27 279 278
4 27 28 280 279
4 28 29 281 280
4 29 30 282 281
4 30 31 283 282
4 31 32 284 283
4 32 33 285 284
4 33 34 286 285
4 34 35 287 286
4 35 36 288 287
4 36 37 289 288
4 37 38 290 289
4 38 39 291 290
4 39 40 292 291
4 40 41 293 292
4 41 42 294 293
4 42 43 295 294
4 43 44 296 295
4 44 45 297 296
4 45 46 298 297
4 46 47 299 298
4 47 48 300 299
4 48 49 301 300
4 49 50 302 301
4 50 51 303 302
4 51 52 304 303
4 52 53 305 304
4 53 54 306 305
4 54 55 307 306
4 55 56 308 307
4 56 57 309 308
4 57 58 310 309
4 58 59 311 310
4 59 60 312 311
4 60 61 313 312
4 61 62 314 313
4 62 63 315 314
4 63 64 316 315
4 64 65 317 316
4 65 66 318 317
4 66 67 319 318
4 67 68 320 319
4 68 69 321 320
4 69 70 322 321
4 70 71 323 322
4 71 72 324 323
4 72 73 325 324
4 73 74 326 325
4 74 75 327 326
4 75 76 328 327
4 76 77 329 328
4 77 78 330 329
4 78 79 331 330
4 79 80 332 331
4 80 81 333 332
4 81 82 334 333
4 82 83 335 334
4 83 84 336 335
4 84 85 337 336
4 85 86 338 337
4 86 87 339 338
4 87 88 340 339
4 88 89 341 340
4 89 90 342 341
4 90 91 343 342
4 91 92 344 343
4 92 93 345 344
4 93 94 346 345
4 94 95 347 346
4 95 96 348 347
4 96 97 349 348
4 97 98 350 349
4 98 99 351 350
4 99 100 352 351
4 100 101 353 352
4 101 102 354 353
4 102 103 355 354
4 103 104 356 355
4 104 105 357 356
4 105 106 358 357
4 106 107 359 358
4 107 108 360 359
4 108 109 361 360
4 109 110 362 361
4 110 111 363 362
4 111 112 364 363
4 112 113 365 364
4 113 114 366 365
4 114 115 367 366
4 115 116 368 367
4 116 117 369 368
4 117 118 370 369
4 118 119 371 370
4 119 120 372 371
4 120 121 373 372
4 121 122 374 373
4 122 123 375 374
4 123 124 376 375
4 124 125 377 376
4 125 126 378 377
4 126 127 379 378
4 127 128 380 379
4 128 129 381 380
4 129 130 382 381
4 130 131 383 382
4 131 132 384 383
4 132 133 385 384
4 133 134 386 385
4 134 135 387 386
4 135 136 388 387
4 136 137 389 388
4 137 138 390 389
4 138 139 391 390
4 139 140 392 391
4 140 141 393 392
4 141 142 394 393
4 142 143 395 394
4 143 144 396 395
4 144 145 397 396
4 145 146 398 397
4 146 147 399 398
4 147 148 400 399
4 148 149 401 400
4 149 150 402 401
4 150 151 403 402
4 151 152 404 403
4 152 153 405 404
4 153 154 406 405
4 154 155 407 406
4 155 156 408 407
4 156 157 409 408
4 157 158 410 409
4 158 159 411 410
4 159 160 412 411
4 160 161 413 412
4 161 162 414 413
4 162 163 415 414
4 163 164 416 415
4 164 165 417 416
4 165 166 418 417
4 166 167 419 418
4 167 168 420 419
4 168 169 421 420
4 169 170 422 421
4 170 171 423 422
4 171 172 424 423
4 172 173 425 424
4 173 174 426 425
4 174 175 427 426
4 175 176 428 427
4 176 177 429 428
4 177 178 430 429
4 178 179 431 430
4 179 180 432 431
4 180 181 433 432
4 181 182 434 433
4 182 183 435 434
4 183 184 436 435
4 184 185 437 436
4 185 186 438 437
4 186 187 439 438
4 187 188 440 439
4 188 189 441 440
4 189 190 442 441
4 190 191 443 442
4 191 192 444 443
4 192 193 445 444
4 193 194 446 445
4 194 195 447 446
4 195 196 448 447
4 196 197 449 448
4 197 198 450 449
4 198 199 451 450
4 199 200 452 451
4 200 201 453 452
4 201 202 454 453
4 202 203 455 454
4 203 204 456 455
4 204 205 457 456
4 205 206 458 457
4 206 207 459 458
4 207 208 460 459
4 208 209 461 460
4 209 210 462 461
4 210 211 463 462
4 211 212 464 463
4 212 213 465 464
4 213 214 466 465
4 214 215 467 466
4 215 216 468 467
4 216 217 469 468
4 217 218 470 469
4 218 219 471 470
4 219 220 472 471
4 220 221 473 472
4 221 222 474 473
4 222 223 475 474
4 223 224 476 475
4 224 225 477 476
4 225 226 478 477
4 226 227 479 478
4 227 228 480 479
4 228 229 481 480
4 229 230 482 481
4 230 231 483 482
4 231 232 484 483
4 232 233 485 484
4 233 234 486 485
4 234 235 487 486
4 235 236 488 487
4 236 237 489 488
4 237 238 490 489
4 238 239 491 490
4 239 240 492 491
4 240 241 493 492
4 241 242 494 493
4 242 243 495 494
4 243 244 496 495
4 244 245 497 496
4 245 246 498 497
4 246 247 499 498
4 247 248 500 499
4 248 249 501 500
4 249 250 502 501
4 250 251 503 502
4 251 0 252 503
